cbg_id,Geographic Area Name,per_capita_income,median_household_income,aggregate_household_income,county_id
360470542003,"Block Group 3, Census Tract 542, Kings County, New York",27489.0,44028.0,34881300.0,36047
360470543001,"Block Group 1, Census Tract 543, Kings County, New York",,,,36047
360470543002,"Block Group 2, Census Tract 543, Kings County, New York",71034.0,116875.0,20034000.0,36047
360470544001,"Block Group 1, Census Tract 544, Kings County, New York",25935.0,61607.0,30959600.0,36047
360470544002,"Block Group 2, Census Tract 544, Kings County, New York",33504.0,59500.0,48192800.0,36047
360470544003,"Block Group 3, Census Tract 544, Kings County, New York",24674.0,54219.0,21418500.0,36047
360470545001,"Block Group 1, Census Tract 545, Kings County, New York",9440.0,49363.0,5739700.0,36047
360470545002,"Block Group 2, Census Tract 545, Kings County, New York",6784.0,30208.0,7268100.0,36047
360470545003,"Block Group 3, Census Tract 545, Kings County, New York",21946.0,,34045400.0,36047
360470545004,"Block Group 4, Census Tract 545, Kings County, New York",24324.0,,30027200.0,36047
360470545005,"Block Group 5, Census Tract 545, Kings County, New York",8118.0,17130.0,18553400.0,36047
360470545006,"Block Group 6, Census Tract 545, Kings County, New York",11795.0,18318.0,17412100.0,36047
360470546001,"Block Group 1, Census Tract 546, Kings County, New York",27080.0,57014.0,34406100.0,36047
360470546002,"Block Group 2, Census Tract 546, Kings County, New York",24317.0,33882.0,50118900.0,36047
360470546003,"Block Group 3, Census Tract 546, Kings County, New York",24487.0,52823.0,35122200.0,36047
360470547001,"Block Group 1, Census Tract 547, Kings County, New York",25477.0,41504.0,31114200.0,36047
360470547002,"Block Group 2, Census Tract 547, Kings County, New York",14655.0,31500.0,17897600.0,36047
360470547003,"Block Group 3, Census Tract 547, Kings County, New York",35398.0,70729.0,115055800.0,36047
360470548001,"Block Group 1, Census Tract 548, Kings County, New York",45012.0,61447.0,48969800.0,36047
360470548002,"Block Group 2, Census Tract 548, Kings County, New York",40880.0,80000.0,41000500.0,36047
360470549001,"Block Group 1, Census Tract 549, Kings County, New York",46361.0,75536.0,108855400.0,36047
360470549002,"Block Group 2, Census Tract 549, Kings County, New York",88150.0,144432.0,178128900.0,36047
360470550001,"Block Group 1, Census Tract 550, Kings County, New York",27296.0,58712.0,25356800.0,36047
360470550002,"Block Group 2, Census Tract 550, Kings County, New York",29919.0,53636.0,23187700.0,36047
360470550003,"Block Group 3, Census Tract 550, Kings County, New York",31209.0,63676.0,52607500.0,36047
360470551001,"Block Group 1, Census Tract 551, Kings County, New York",136378.0,114907.0,147186300.0,36047
360470551002,"Block Group 2, Census Tract 551, Kings County, New York",39394.0,85085.0,50923600.0,36047
360470551003,"Block Group 3, Census Tract 551, Kings County, New York",70122.0,82135.0,87568100.0,36047
360470551004,"Block Group 4, Census Tract 551, Kings County, New York",33005.0,53728.0,55122800.0,36047
360470552001,"Block Group 1, Census Tract 552, Kings County, New York",38867.0,82468.0,59017300.0,36047
360470552002,"Block Group 2, Census Tract 552, Kings County, New York",30189.0,54063.0,37112900.0,36047
360470552003,"Block Group 3, Census Tract 552, Kings County, New York",39534.0,56250.0,28121900.0,36047
360470553001,"Block Group 1, Census Tract 553, Kings County, New York",93260.0,113704.0,90110700.0,36047
360470553002,"Block Group 2, Census Tract 553, Kings County, New York",57145.0,118472.0,39105700.0,36047
360470553003,"Block Group 3, Census Tract 553, Kings County, New York",65640.0,140250.0,70183700.0,36047
360470554001,"Block Group 1, Census Tract 554, Kings County, New York",24273.0,40657.0,44313600.0,36047
360470554002,"Block Group 2, Census Tract 554, Kings County, New York",30204.0,72727.0,50822300.0,36047
360470554003,"Block Group 3, Census Tract 554, Kings County, New York",24410.0,38278.0,19514300.0,36047
360470555001,"Block Group 1, Census Tract 555, Kings County, New York",103801.0,143833.0,795557200.0,36047
360470556001,"Block Group 1, Census Tract 556, Kings County, New York",33046.0,73523.0,45619500.0,36047
360470556002,"Block Group 2, Census Tract 556, Kings County, New York",32381.0,48056.0,38679500.0,36047
360470556003,"Block Group 3, Census Tract 556, Kings County, New York",23843.0,86250.0,19609400.0,36047
360470557001,"Block Group 1, Census Tract 557, Kings County, New York",56383.0,86250.0,45584500.0,36047
360470557002,"Block Group 2, Census Tract 557, Kings County, New York",71562.0,93368.0,82006100.0,36047
360470558001,"Block Group 1, Census Tract 558, Kings County, New York",36220.0,67250.0,38684300.0,36047
360470558002,"Block Group 2, Census Tract 558, Kings County, New York",36744.0,83235.0,52407100.0,36047
360470560001,"Block Group 1, Census Tract 560, Kings County, New York",36445.0,44940.0,39877400.0,36047
360470560002,"Block Group 2, Census Tract 560, Kings County, New York",30252.0,41250.0,41928600.0,36047
360470560003,"Block Group 3, Census Tract 560, Kings County, New York",20409.0,63571.0,20461600.0,36047
360470561001,"Block Group 1, Census Tract 561, Kings County, New York",73552.0,89250.0,66755100.0,36047
360470561002,"Block Group 2, Census Tract 561, Kings County, New York",66967.0,115815.0,57176900.0,36047
360470561003,"Block Group 3, Census Tract 561, Kings County, New York",78923.0,132000.0,65751500.0,36047
360470561004,"Block Group 4, Census Tract 561, Kings County, New York",51678.0,112431.0,49680500.0,36047
360470562001,"Block Group 1, Census Tract 562, Kings County, New York",48283.0,88813.0,45458500.0,36047
360470562002,"Block Group 2, Census Tract 562, Kings County, New York",36512.0,83500.0,25452800.0,36047
360470563001,"Block Group 1, Census Tract 563, Kings County, New York",47694.0,79384.0,77454400.0,36047
360470563002,"Block Group 2, Census Tract 563, Kings County, New York",36536.0,46953.0,58990400.0,36047
360470563003,"Block Group 3, Census Tract 563, Kings County, New York",65687.0,109375.0,68109600.0,36047
360470563004,"Block Group 4, Census Tract 563, Kings County, New York",41925.0,103047.0,49605400.0,36047
360470564001,"Block Group 1, Census Tract 564, Kings County, New York",35891.0,75598.0,37811500.0,36047
360470564002,"Block Group 2, Census Tract 564, Kings County, New York",33979.0,75156.0,32685300.0,36047
360470564003,"Block Group 3, Census Tract 564, Kings County, New York",52461.0,122813.0,27206100.0,36047
360470565001,"Block Group 1, Census Tract 565, Kings County, New York",61951.0,92870.0,57935300.0,36047
360470565002,"Block Group 2, Census Tract 565, Kings County, New York",55708.0,112250.0,62964800.0,36047
360470565003,"Block Group 3, Census Tract 565, Kings County, New York",70614.0,105789.0,76164500.0,36047
360470566001,"Block Group 1, Census Tract 566, Kings County, New York",39944.0,84013.0,66224800.0,36047
360470566002,"Block Group 2, Census Tract 566, Kings County, New York",35186.0,78438.0,37983900.0,36047
360470568001,"Block Group 1, Census Tract 568, Kings County, New York",46474.0,90000.0,33046800.0,36047
360470568002,"Block Group 2, Census Tract 568, Kings County, New York",29949.0,85707.0,22938200.0,36047
360470569001,"Block Group 1, Census Tract 569, Kings County, New York",67932.0,117083.0,69591000.0,36047
360470569002,"Block Group 2, Census Tract 569, Kings County, New York",71343.0,130625.0,47531300.0,36047
360470570001,"Block Group 1, Census Tract 570, Kings County, New York",37903.0,53289.0,32250300.0,36047
360470570002,"Block Group 2, Census Tract 570, Kings County, New York",41560.0,98306.0,23148900.0,36047
360470570003,"Block Group 3, Census Tract 570, Kings County, New York",46281.0,81284.0,30078900.0,36047
360470570004,"Block Group 4, Census Tract 570, Kings County, New York",27261.0,77000.0,37352700.0,36047
360470571001,"Block Group 1, Census Tract 571, Kings County, New York",55934.0,86734.0,46199800.0,36047
360470571002,"Block Group 2, Census Tract 571, Kings County, New York",43157.0,55956.0,43006100.0,36047
360470571003,"Block Group 3, Census Tract 571, Kings County, New York",71929.0,127795.0,91432400.0,36047
360470571004,"Block Group 4, Census Tract 571, Kings County, New York",40328.0,83958.0,37050800.0,36047
360470572001,"Block Group 1, Census Tract 572, Kings County, New York",15155.0,32848.0,39227200.0,36047
360470572002,"Block Group 2, Census Tract 572, Kings County, New York",15204.0,23458.0,42655900.0,36047
360470573001,"Block Group 1, Census Tract 573, Kings County, New York",45683.0,105583.0,35506200.0,36047
360470573002,"Block Group 2, Census Tract 573, Kings County, New York",55317.0,84313.0,53751000.0,36047
360470573003,"Block Group 3, Census Tract 573, Kings County, New York",73950.0,,52935200.0,36047
360470574001,"Block Group 1, Census Tract 574, Kings County, New York",33269.0,82115.0,50265800.0,36047
360470574002,"Block Group 2, Census Tract 574, Kings County, New York",36157.0,101250.0,50105600.0,36047
360470575001,"Block Group 1, Census Tract 575, Kings County, New York",55113.0,102980.0,54506000.0,36047
360470575002,"Block Group 2, Census Tract 575, Kings County, New York",61357.0,91739.0,66702400.0,36047
360470575003,"Block Group 3, Census Tract 575, Kings County, New York",72275.0,,68689400.0,36047
360470575004,"Block Group 4, Census Tract 575, Kings County, New York",49847.0,83804.0,45723300.0,36047
360470576001,"Block Group 1, Census Tract 576, Kings County, New York",32916.0,79423.0,51706400.0,36047
360470576002,"Block Group 2, Census Tract 576, Kings County, New York",29270.0,84250.0,44239800.0,36047
360470578001,"Block Group 1, Census Tract 578, Kings County, New York",25012.0,58274.0,41481600.0,36047
360470578002,"Block Group 2, Census Tract 578, Kings County, New York",29397.0,46471.0,47339300.0,36047
360470579001,"Block Group 1, Census Tract 579, Kings County, New York",54338.0,106750.0,36995400.0,36047
360470579002,"Block Group 2, Census Tract 579, Kings County, New York",31211.0,82159.0,13715000.0,36047
360470580001,"Block Group 1, Census Tract 580, Kings County, New York",21160.0,58750.0,54416200.0,36047
360470580002,"Block Group 2, Census Tract 580, Kings County, New York",22595.0,62250.0,42326400.0,36047
360470582001,"Block Group 1, Census Tract 582, Kings County, New York",30481.0,52708.0,19925000.0,36047
360470582002,"Block Group 2, Census Tract 582, Kings County, New York",24115.0,,16313000.0,36047
360470582003,"Block Group 3, Census Tract 582, Kings County, New York",35590.0,60833.0,39700900.0,36047
360470584001,"Block Group 1, Census Tract 584, Kings County, New York",33460.0,80550.0,38205800.0,36047
360470584002,"Block Group 2, Census Tract 584, Kings County, New York",29735.0,65625.0,70071600.0,36047
360470586001,"Block Group 1, Census Tract 586, Kings County, New York",22432.0,69583.0,28660200.0,36047
360470586002,"Block Group 2, Census Tract 586, Kings County, New York",33029.0,83636.0,50780300.0,36047
360470588001,"Block Group 1, Census Tract 588, Kings County, New York",37950.0,83750.0,60184700.0,36047
360470588002,"Block Group 2, Census Tract 588, Kings County, New York",54079.0,64138.0,91062800.0,36047
360470589001,"Block Group 1, Census Tract 589, Kings County, New York",47825.0,79500.0,35925100.0,36047
360470589002,"Block Group 2, Census Tract 589, Kings County, New York",46523.0,86667.0,43899100.0,36047
360470590001,"Block Group 1, Census Tract 590, Kings County, New York",26037.0,69250.0,47175500.0,36047
360470591001,"Block Group 1, Census Tract 591, Kings County, New York",50870.0,93674.0,48505900.0,36047
360470591002,"Block Group 2, Census Tract 591, Kings County, New York",52214.0,87292.0,46538900.0,36047
360470591003,"Block Group 3, Census Tract 591, Kings County, New York",51567.0,124107.0,54457800.0,36047
360470591004,"Block Group 4, Census Tract 591, Kings County, New York",69047.0,125147.0,50643200.0,36047
360470592001,"Block Group 1, Census Tract 592, Kings County, New York",29709.0,27716.0,32486800.0,36047
360470592002,"Block Group 2, Census Tract 592, Kings County, New York",27106.0,67083.0,50017200.0,36047
360470592003,"Block Group 3, Census Tract 592, Kings County, New York",31487.0,55000.0,38716100.0,36047
360470593001,"Block Group 1, Census Tract 593, Kings County, New York",40494.0,88182.0,46389400.0,36047
360470593002,"Block Group 2, Census Tract 593, Kings County, New York",45708.0,71888.0,40409400.0,36047
360470594011,"Block Group 1, Census Tract 594.01, Kings County, New York",29028.0,69746.0,46995200.0,36047
360470594012,"Block Group 2, Census Tract 594.01, Kings County, New York",29907.0,,35406200.0,36047
360470594013,"Block Group 3, Census Tract 594.01, Kings County, New York",40390.0,,44707400.0,36047
360470594014,"Block Group 4, Census Tract 594.01, Kings County, New York",46072.0,106369.0,50709100.0,36047
360470594015,"Block Group 5, Census Tract 594.01, Kings County, New York",24747.0,32188.0,34029900.0,36047
360470594016,"Block Group 6, Census Tract 594.01, Kings County, New York",36889.0,61750.0,38128400.0,36047
360470594021,"Block Group 1, Census Tract 594.02, Kings County, New York",33047.0,76827.0,42267300.0,36047
360470594022,"Block Group 2, Census Tract 594.02, Kings County, New York",43294.0,72868.0,50882800.0,36047
360470594023,"Block Group 3, Census Tract 594.02, Kings County, New York",42448.0,104697.0,61160000.0,36047
360470594024,"Block Group 4, Census Tract 594.02, Kings County, New York",45365.0,115463.0,69043700.0,36047
360470596001,"Block Group 1, Census Tract 596, Kings County, New York",39654.0,55852.0,21148200.0,36047
360470596002,"Block Group 2, Census Tract 596, Kings County, New York",31958.0,41360.0,34075500.0,36047
360470596003,"Block Group 3, Census Tract 596, Kings County, New York",43340.0,104821.0,37120100.0,36047
360470598001,"Block Group 1, Census Tract 598, Kings County, New York",32014.0,74489.0,70680200.0,36047
360470598002,"Block Group 2, Census Tract 598, Kings County, New York",40233.0,76331.0,56024100.0,36047
360470600001,"Block Group 1, Census Tract 600, Kings County, New York",48046.0,70083.0,39826800.0,36047
360470600002,"Block Group 2, Census Tract 600, Kings County, New York",30338.0,58682.0,49712100.0,36047
360470600003,"Block Group 3, Census Tract 600, Kings County, New York",44205.0,113304.0,78208700.0,36047
360470600004,"Block Group 4, Census Tract 600, Kings County, New York",47059.0,,50039100.0,36047
360470600005,"Block Group 5, Census Tract 600, Kings County, New York",36859.0,57054.0,31885100.0,36047
360470606001,"Block Group 1, Census Tract 606, Kings County, New York",35472.0,47250.0,62772400.0,36047
360470606002,"Block Group 2, Census Tract 606, Kings County, New York",25954.0,77857.0,26287800.0,36047
360470608001,"Block Group 1, Census Tract 608, Kings County, New York",31557.0,33000.0,32265600.0,36047
360470608002,"Block Group 2, Census Tract 608, Kings County, New York",34718.0,55208.0,40646000.0,36047
360470608003,"Block Group 3, Census Tract 608, Kings County, New York",31093.0,81188.0,41770300.0,36047
360470610020,"Block Group 0, Census Tract 610.02, Kings County, New York",,,,36047
360470610021,"Block Group 1, Census Tract 610.02, Kings County, New York",66130.0,75641.0,86346600.0,36047
360470610022,"Block Group 2, Census Tract 610.02, Kings County, New York",50662.0,82054.0,181367600.0,36047
360470610031,"Block Group 1, Census Tract 610.03, Kings County, New York",26046.0,60962.0,9617700.0,36047
360470610032,"Block Group 2, Census Tract 610.03, Kings County, New York",18089.0,50484.0,23296400.0,36047
360470610041,"Block Group 1, Census Tract 610.04, Kings County, New York",22820.0,,23422400.0,36047
360470610042,"Block Group 2, Census Tract 610.04, Kings County, New York",26083.0,43068.0,37703500.0,36047
360470610043,"Block Group 3, Census Tract 610.04, Kings County, New York",27162.0,50525.0,45394400.0,36047
360470610044,"Block Group 4, Census Tract 610.04, Kings County, New York",13651.0,23179.0,11991100.0,36047
360470610045,"Block Group 5, Census Tract 610.04, Kings County, New York",16414.0,32310.0,18618400.0,36047
360470612001,"Block Group 1, Census Tract 612, Kings County, New York",68369.0,92143.0,74882400.0,36047
360470616000,"Block Group 0, Census Tract 616, Kings County, New York",,,,36047
360470616001,"Block Group 1, Census Tract 616, Kings County, New York",51703.0,110170.0,70145900.0,36047
360470620001,"Block Group 1, Census Tract 620, Kings County, New York",62126.0,120956.0,74429000.0,36047
360470620002,"Block Group 2, Census Tract 620, Kings County, New York",61482.0,135250.0,40485700.0,36047
360470622001,"Block Group 1, Census Tract 622, Kings County, New York",56047.0,74261.0,79810100.0,36047
360470622002,"Block Group 2, Census Tract 622, Kings County, New York",38052.0,75139.0,41857800.0,36047
360470626001,"Block Group 1, Census Tract 626, Kings County, New York",26910.0,57216.0,17816300.0,36047
360470626002,"Block Group 2, Census Tract 626, Kings County, New York",24009.0,58333.0,53218400.0,36047
360470628001,"Block Group 1, Census Tract 628, Kings County, New York",34795.0,97699.0,47544800.0,36047
360470628002,"Block Group 2, Census Tract 628, Kings County, New York",33627.0,74028.0,40368800.0,36047
360470628003,"Block Group 3, Census Tract 628, Kings County, New York",45850.0,78030.0,31537500.0,36047
360470628004,"Block Group 4, Census Tract 628, Kings County, New York",39965.0,101250.0,47244200.0,36047
360470632001,"Block Group 1, Census Tract 632, Kings County, New York",38662.0,61875.0,30738300.0,36047
360470632002,"Block Group 2, Census Tract 632, Kings County, New York",28830.0,81806.0,21196000.0,36047
360470636001,"Block Group 1, Census Tract 636, Kings County, New York",37923.0,109479.0,48232200.0,36047
360470638001,"Block Group 1, Census Tract 638, Kings County, New York",44790.0,114453.0,37112600.0,36047
360470638002,"Block Group 2, Census Tract 638, Kings County, New York",40243.0,88750.0,47117200.0,36047
360470640001,"Block Group 1, Census Tract 640, Kings County, New York",42804.0,132000.0,41247400.0,36047
360470640002,"Block Group 2, Census Tract 640, Kings County, New York",53513.0,93393.0,41413800.0,36047
360470642001,"Block Group 1, Census Tract 642, Kings County, New York",45039.0,79722.0,54401300.0,36047
360470642002,"Block Group 2, Census Tract 642, Kings County, New York",33512.0,56964.0,34163600.0,36047
360470644001,"Block Group 1, Census Tract 644, Kings County, New York",27653.0,96563.0,37988000.0,36047
360470644002,"Block Group 2, Census Tract 644, Kings County, New York",30571.0,74241.0,44867700.0,36047
360470646001,"Block Group 1, Census Tract 646, Kings County, New York",38124.0,103295.0,42979800.0,36047
360470646002,"Block Group 2, Census Tract 646, Kings County, New York",31049.0,94375.0,32982700.0,36047
360470648001,"Block Group 1, Census Tract 648, Kings County, New York",32831.0,110625.0,48681200.0,36047
360470648002,"Block Group 2, Census Tract 648, Kings County, New York",30881.0,95536.0,21221500.0,36047
360470650001,"Block Group 1, Census Tract 650, Kings County, New York",35215.0,85536.0,19353200.0,36047
360470650002,"Block Group 2, Census Tract 650, Kings County, New York",28840.0,80625.0,30285800.0,36047
360470652001,"Block Group 1, Census Tract 652, Kings County, New York",48825.0,93050.0,53481800.0,36047
360470654001,"Block Group 1, Census Tract 654, Kings County, New York",44500.0,101917.0,29314700.0,36047
360470654002,"Block Group 2, Census Tract 654, Kings County, New York",44762.0,72500.0,34446200.0,36047
360470656001,"Block Group 1, Census Tract 656, Kings County, New York",43001.0,80852.0,33347700.0,36047
360470656002,"Block Group 2, Census Tract 656, Kings County, New York",31436.0,97969.0,30080200.0,36047
360470658001,"Block Group 1, Census Tract 658, Kings County, New York",38150.0,88750.0,30620300.0,36047
360470658002,"Block Group 2, Census Tract 658, Kings County, New York",47000.0,103875.0,47093700.0,36047
360470660001,"Block Group 1, Census Tract 660, Kings County, New York",50952.0,141528.0,48846700.0,36047
360470660002,"Block Group 2, Census Tract 660, Kings County, New York",49509.0,120625.0,54268200.0,36047
360470662001,"Block Group 1, Census Tract 662, Kings County, New York",41639.0,88490.0,62057000.0,36047
360470666000,"Block Group 0, Census Tract 666, Kings County, New York",,,,36047
360470666001,"Block Group 1, Census Tract 666, Kings County, New York",,,,36047
360470670001,"Block Group 1, Census Tract 670, Kings County, New York",38983.0,99000.0,34950900.0,36047
360470670002,"Block Group 2, Census Tract 670, Kings County, New York",29830.0,71974.0,61897700.0,36047
360470672001,"Block Group 1, Census Tract 672, Kings County, New York",30456.0,84438.0,49377200.0,36047
360470674001,"Block Group 1, Census Tract 674, Kings County, New York",26423.0,66932.0,26504900.0,36047
360470674002,"Block Group 2, Census Tract 674, Kings County, New York",38863.0,125402.0,35451200.0,36047
360470676001,"Block Group 1, Census Tract 676, Kings County, New York",40447.0,89318.0,35063300.0,36047
360470676002,"Block Group 2, Census Tract 676, Kings County, New York",22365.0,75300.0,19867600.0,36047
360470678001,"Block Group 1, Census Tract 678, Kings County, New York",32457.0,95150.0,47103500.0,36047
360470678002,"Block Group 2, Census Tract 678, Kings County, New York",32704.0,97400.0,44560000.0,36047
360470680001,"Block Group 1, Census Tract 680, Kings County, New York",29652.0,87917.0,28976400.0,36047
360470680002,"Block Group 2, Census Tract 680, Kings County, New York",28011.0,85481.0,32964300.0,36047
360470682001,"Block Group 1, Census Tract 682, Kings County, New York",40110.0,120313.0,61120100.0,36047
360470682002,"Block Group 2, Census Tract 682, Kings County, New York",42634.0,127596.0,55021000.0,36047
360470686001,"Block Group 1, Census Tract 686, Kings County, New York",35015.0,88500.0,35671400.0,36047
360470686002,"Block Group 2, Census Tract 686, Kings County, New York",36367.0,60469.0,24904400.0,36047
360470688001,"Block Group 1, Census Tract 688, Kings County, New York",43817.0,122716.0,41725500.0,36047
360470688002,"Block Group 2, Census Tract 688, Kings County, New York",30483.0,72889.0,23399900.0,36047
360470690001,"Block Group 1, Census Tract 690, Kings County, New York",31568.0,88967.0,32336800.0,36047
360470690002,"Block Group 2, Census Tract 690, Kings County, New York",36143.0,83350.0,36359700.0,36047
360470692001,"Block Group 1, Census Tract 692, Kings County, New York",35604.0,117760.0,60860000.0,36047
360470692002,"Block Group 2, Census Tract 692, Kings County, New York",40025.0,119107.0,40512500.0,36047
360470696011,"Block Group 1, Census Tract 696.01, Kings County, New York",49767.0,81394.0,50780500.0,36047
360470696012,"Block Group 2, Census Tract 696.01, Kings County, New York",37084.0,79250.0,82554000.0,36047
360470696021,"Block Group 1, Census Tract 696.02, Kings County, New York",41288.0,71853.0,36459400.0,36047
360470696022,"Block Group 2, Census Tract 696.02, Kings County, New York",32233.0,73594.0,89225300.0,36047
360470696023,"Block Group 3, Census Tract 696.02, Kings County, New York",44146.0,78763.0,94216300.0,36047
360470698001,"Block Group 1, Census Tract 698, Kings County, New York",40127.0,133450.0,30538900.0,36047
360470698002,"Block Group 2, Census Tract 698, Kings County, New York",36180.0,88167.0,25345300.0,36047
360470700001,"Block Group 1, Census Tract 700, Kings County, New York",51028.0,86484.0,42102600.0,36047
360470700002,"Block Group 2, Census Tract 700, Kings County, New York",39465.0,95179.0,30148200.0,36047
360470702011,"Block Group 1, Census Tract 702.01, Kings County, New York",49836.0,120568.0,23842900.0,36047
360470702012,"Block Group 2, Census Tract 702.01, Kings County, New York",136615.0,147443.0,132398500.0,36047
360470702013,"Block Group 3, Census Tract 702.01, Kings County, New York",33898.0,89806.0,38851200.0,36047
360470702014,"Block Group 4, Census Tract 702.01, Kings County, New York",52349.0,145662.0,124284600.0,36047
360470702015,"Block Group 5, Census Tract 702.01, Kings County, New York",78721.0,91250.0,113844300.0,36047
360470702020,"Block Group 0, Census Tract 702.02, Kings County, New York",,,,36047
360470702021,"Block Group 1, Census Tract 702.02, Kings County, New York",,,,36047
360470702030,"Block Group 0, Census Tract 702.03, Kings County, New York",,,,36047
360470702031,"Block Group 1, Census Tract 702.03, Kings County, New York",,,,36047
360470706000,"Block Group 0, Census Tract 706, Kings County, New York",,,,36047
360470706001,"Block Group 1, Census Tract 706, Kings County, New York",39234.0,96250.0,55345300.0,36047
360470706002,"Block Group 2, Census Tract 706, Kings County, New York",41016.0,150302.0,70083700.0,36047
360470720001,"Block Group 1, Census Tract 720, Kings County, New York",27816.0,78214.0,55159400.0,36047
360470722001,"Block Group 1, Census Tract 722, Kings County, New York",30238.0,67039.0,47710500.0,36047
360470722002,"Block Group 2, Census Tract 722, Kings County, New York",28444.0,81964.0,36667900.0,36047
360470724001,"Block Group 1, Census Tract 724, Kings County, New York",27951.0,70909.0,30271400.0,36047
360470724002,"Block Group 2, Census Tract 724, Kings County, New York",36081.0,80217.0,31304000.0,36047
360470726001,"Block Group 1, Census Tract 726, Kings County, New York",27759.0,86500.0,63286800.0,36047
360470728001,"Block Group 1, Census Tract 728, Kings County, New York",35265.0,67875.0,96396100.0,36047
360470728002,"Block Group 2, Census Tract 728, Kings County, New York",30483.0,86667.0,35214700.0,36047
360470730001,"Block Group 1, Census Tract 730, Kings County, New York",38935.0,86813.0,57375900.0,36047
360470730002,"Block Group 2, Census Tract 730, Kings County, New York",33461.0,112321.0,26331500.0,36047
360470732001,"Block Group 1, Census Tract 732, Kings County, New York",34036.0,57917.0,33687100.0,36047
360470732002,"Block Group 2, Census Tract 732, Kings County, New York",30863.0,96731.0,36081800.0,36047
360470734001,"Block Group 1, Census Tract 734, Kings County, New York",30203.0,63516.0,21010900.0,36047
360470734002,"Block Group 2, Census Tract 734, Kings County, New York",33670.0,94250.0,35664800.0,36047
360470736001,"Block Group 1, Census Tract 736, Kings County, New York",36634.0,63580.0,38785700.0,36047
360470736002,"Block Group 2, Census Tract 736, Kings County, New York",35860.0,88152.0,45072600.0,36047
360470736003,"Block Group 3, Census Tract 736, Kings County, New York",23469.0,47850.0,20987200.0,36047
360470738001,"Block Group 1, Census Tract 738, Kings County, New York",22707.0,68424.0,49338500.0,36047
360470738002,"Block Group 2, Census Tract 738, Kings County, New York",27124.0,72308.0,23069800.0,36047
360470738003,"Block Group 3, Census Tract 738, Kings County, New York",20762.0,,19388800.0,36047
360470740001,"Block Group 1, Census Tract 740, Kings County, New York",26095.0,63077.0,36469200.0,36047
360470740002,"Block Group 2, Census Tract 740, Kings County, New York",28990.0,84231.0,63477600.0,36047
360470742001,"Block Group 1, Census Tract 742, Kings County, New York",30866.0,98421.0,59108600.0,36047
360470742002,"Block Group 2, Census Tract 742, Kings County, New York",25207.0,51643.0,30519800.0,36047
360470744001,"Block Group 1, Census Tract 744, Kings County, New York",38386.0,151579.0,65074300.0,36047
360470744002,"Block Group 2, Census Tract 744, Kings County, New York",40336.0,102176.0,46500700.0,36047
360470746001,"Block Group 1, Census Tract 746, Kings County, New York",30493.0,83750.0,48718700.0,36047
360470746002,"Block Group 2, Census Tract 746, Kings County, New York",28110.0,86000.0,26793300.0,36047
360470748001,"Block Group 1, Census Tract 748, Kings County, New York",42164.0,64750.0,42602400.0,36047
360470748002,"Block Group 2, Census Tract 748, Kings County, New York",42998.0,133333.0,40581300.0,36047
360470750001,"Block Group 1, Census Tract 750, Kings County, New York",31037.0,81250.0,42611200.0,36047
360470750002,"Block Group 2, Census Tract 750, Kings County, New York",30993.0,76563.0,45274800.0,36047
360470752001,"Block Group 1, Census Tract 752, Kings County, New York",69129.0,165263.0,70325800.0,36047
360470754001,"Block Group 1, Census Tract 754, Kings County, New York",48585.0,99737.0,30582400.0,36047
360470754002,"Block Group 2, Census Tract 754, Kings County, New York",48570.0,116944.0,32250900.0,36047
360470756001,"Block Group 1, Census Tract 756, Kings County, New York",45214.0,91574.0,49373800.0,36047
360470756002,"Block Group 2, Census Tract 756, Kings County, New York",49066.0,137604.0,52709700.0,36047
360470758001,"Block Group 1, Census Tract 758, Kings County, New York",44226.0,127757.0,33263100.0,36047
360470758002,"Block Group 2, Census Tract 758, Kings County, New York",39192.0,62917.0,36117500.0,36047
360470760001,"Block Group 1, Census Tract 760, Kings County, New York",44582.0,128818.0,40112000.0,36047
360470760002,"Block Group 2, Census Tract 760, Kings County, New York",24646.0,58194.0,24835700.0,36047
360470760003,"Block Group 3, Census Tract 760, Kings County, New York",30649.0,43068.0,31957800.0,36047
360470762001,"Block Group 1, Census Tract 762, Kings County, New York",46711.0,,40681000.0,36047
360470762002,"Block Group 2, Census Tract 762, Kings County, New York",32161.0,56793.0,50745100.0,36047
360470762003,"Block Group 3, Census Tract 762, Kings County, New York",34713.0,50139.0,63406000.0,36047
360470764001,"Block Group 1, Census Tract 764, Kings County, New York",42470.0,81625.0,49975100.0,36047
360470764002,"Block Group 2, Census Tract 764, Kings County, New York",27298.0,,35118000.0,36047
360470764003,"Block Group 3, Census Tract 764, Kings County, New York",31737.0,61250.0,36303400.0,36047
360470766001,"Block Group 1, Census Tract 766, Kings County, New York",29092.0,70156.0,60184900.0,36047
360470768001,"Block Group 1, Census Tract 768, Kings County, New York",14544.0,33750.0,9889900.0,36047
360470768002,"Block Group 2, Census Tract 768, Kings County, New York",25552.0,47330.0,28954700.0,36047
360470768003,"Block Group 3, Census Tract 768, Kings County, New York",31074.0,63050.0,42527300.0,36047
360470770001,"Block Group 1, Census Tract 770, Kings County, New York",38113.0,75034.0,58675600.0,36047
360470770002,"Block Group 2, Census Tract 770, Kings County, New York",36441.0,30219.0,45718900.0,36047
360470772001,"Block Group 1, Census Tract 772, Kings County, New York",36021.0,67887.0,59762700.0,36047
